method,scenario,trial,run_id,execution_mode,environment,timestamp_s,x_robot,y_robot,yaw_robot,x_reference,y_reference,yaw_reference,reference_index,cross_track_error,heading_error,linear_velocity_command,angular_velocity_command,distance_to_goal,saturated_v,saturated_omega
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.280000,10.686188,-5.143678,-0.052554,11.873000,-5.251000,0.000000,41,0.107322,-0.052554,0.421646,-0.027925,4.667457,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.320000,10.703031,-5.144564,-0.053671,11.923000,-5.251000,0.000000,42,0.106436,-0.053671,0.424026,-0.026294,4.652782,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.360000,10.719968,-5.145473,-0.054723,11.923000,-5.251000,0.000000,42,0.105527,-0.054723,0.424788,-0.025117,4.638030,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.400000,10.736934,-5.146403,-0.055727,11.923000,-5.251000,0.000000,42,0.104597,-0.055727,0.425508,-0.024186,4.623258,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.440000,10.753928,-5.147351,-0.056695,11.973000,-5.251000,0.000000,43,0.103649,-0.056695,0.427917,-0.022577,4.608468,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.480000,10.771017,-5.148321,-0.057598,11.973000,-5.251000,0.000000,43,0.102679,-0.057598,0.428582,-0.021457,4.593602,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.520000,10.788132,-5.149308,-0.058456,11.973000,-5.251000,0.000000,43,0.101692,-0.058456,0.429208,-0.020600,4.578720,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.560000,10.805271,-5.150311,-0.059280,12.023000,-5.251000,0.000000,44,0.100689,-0.059280,0.431633,-0.019020,4.563826,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.600000,10.822506,-5.151333,-0.060041,12.023000,-5.251000,0.000000,44,0.099667,-0.060041,0.432203,-0.017959,4.548856,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.640000,10.839763,-5.152371,-0.060759,12.023000,-5.251000,0.000000,44,0.098629,-0.060759,0.432735,-0.017176,4.533876,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.680000,10.857040,-5.153422,-0.061446,12.073000,-5.251000,0.000000,45,0.097578,-0.061446,0.435166,-0.015630,4.518888,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.720000,10.874414,-5.154491,-0.062072,12.073000,-5.251000,0.000000,45,0.096509,-0.062072,0.435641,-0.014632,4.503827,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.760000,10.891806,-5.155572,-0.062657,12.073000,-5.251000,0.000000,45,0.095428,-0.062657,0.436081,-0.013924,4.488761,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.800000,10.909215,-5.156664,-0.063214,12.123000,-5.251000,0.000000,46,0.094336,-0.063214,0.438508,-0.012418,4.473691,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.840000,10.926720,-5.157772,-0.063711,12.123000,-5.251000,0.000000,46,0.093228,-0.063711,0.438891,-0.011483,4.458550,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.880000,10.944240,-5.158890,-0.064170,12.173000,-5.251000,0.000000,47,0.092110,-0.064170,0.441311,-0.009867,4.443409,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.920000,10.961856,-5.160022,-0.064565,12.173000,-5.251000,0.000000,47,0.090978,-0.064565,0.441623,-0.008910,4.428199,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,2.960000,10.979484,-5.161161,-0.064921,12.173000,-5.251000,0.000000,47,0.089839,-0.064921,0.441900,-0.008301,4.412992,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.000000,10.997123,-5.162308,-0.065253,12.223000,-5.251000,-0.785398,48,-0.804111,0.720145,0.444290,-0.006861,4.397791,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.040000,11.014857,-5.163467,-0.065527,12.223000,-5.251000,-0.785398,48,-0.792391,0.719871,0.444509,-0.006037,4.382524,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.080000,11.032599,-5.164631,-0.065769,12.223000,-5.251000,-0.785398,48,-0.780669,0.719629,0.444699,-0.005535,4.367265,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.120000,11.050349,-5.165800,-0.065990,12.273000,-5.301000,-0.785398,49,-0.768944,0.719408,0.416119,-0.018853,4.352017,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.160000,11.066957,-5.166898,-0.066744,12.273000,-5.301000,-0.785398,49,-0.757977,0.718654,0.416647,-0.025261,4.337765,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.200000,11.083586,-5.168009,-0.067755,12.273000,-5.301000,-0.785398,49,-0.747004,0.717643,0.417348,-0.028132,4.323505,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.240000,11.100242,-5.169140,-0.068880,12.323000,-5.351000,-0.785398,50,-0.736026,0.716518,0.392702,-0.041269,4.309229,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.280000,11.115913,-5.170221,-0.070531,12.323000,-5.351000,-0.785398,50,-0.725710,0.714867,0.393737,-0.047346,4.295804,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.320000,11.131623,-5.171331,-0.072425,12.323000,-5.351000,-0.785398,50,-0.715386,0.712973,0.394916,-0.049824,4.282344,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.360000,11.147378,-5.172474,-0.074418,12.323000,-5.351000,-0.785398,50,-0.705053,0.710980,0.396148,-0.050479,4.268845,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.400000,11.163180,-5.173652,-0.076437,12.373000,-5.401000,-0.785398,51,-0.694712,0.708961,0.374548,-0.061061,4.255303,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.440000,11.178118,-5.174796,-0.078879,12.373000,-5.401000,-0.785398,51,-0.684959,0.706519,0.375933,-0.065694,4.242499,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.480000,11.193109,-5.175981,-0.081507,12.373000,-5.401000,-0.785398,51,-0.675196,0.703891,0.377417,-0.067306,4.229642,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.520000,11.208155,-5.177210,-0.084199,12.373000,-5.401000,-0.785398,51,-0.665426,0.701199,0.378931,-0.067394,4.216729,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.560000,11.223259,-5.178485,-0.086895,12.423000,-5.451000,-0.785398,52,-0.655648,0.698503,0.359698,-0.076568,4.203757,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.600000,11.237593,-5.179733,-0.089958,12.423000,-5.451000,-0.785398,52,-0.646395,0.695440,0.361296,-0.080397,4.191437,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.640000,11.251986,-5.181032,-0.093174,12.423000,-5.451000,-0.785398,52,-0.637136,0.692224,0.362970,-0.081517,4.179052,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.680000,11.266442,-5.182383,-0.096434,12.423000,-5.451000,-0.785398,52,-0.627869,0.688964,0.364663,-0.081273,4.166600,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.720000,11.280961,-5.183787,-0.099685,12.473000,-5.501000,-0.785398,53,-0.618596,0.685713,0.347354,-0.089368,4.154078,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.760000,11.294786,-5.185170,-0.103260,12.473000,-5.501000,-0.785398,53,-0.609798,0.682138,0.349094,-0.092590,4.142141,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.800000,11.308675,-5.186609,-0.106964,12.473000,-5.501000,-0.785398,53,-0.600994,0.678435,0.350895,-0.093346,4.130130,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.840000,11.322631,-5.188108,-0.110697,12.473000,-5.501000,-0.785398,53,-0.592186,0.674701,0.352708,-0.092863,4.118043,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.880000,11.336653,-5.189666,-0.114412,12.523000,-5.551000,-0.785398,54,-0.583373,0.670986,0.337002,-0.100078,4.105879,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.920000,11.350045,-5.191205,-0.118415,12.523000,-5.551000,-0.785398,54,-0.574991,0.666983,0.338841,-0.102813,4.094243,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,3.960000,11.363503,-5.192806,-0.122528,12.523000,-5.551000,-0.785398,54,-0.566607,0.662871,0.340731,-0.103283,4.082528,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.000000,11.377030,-5.194472,-0.126659,12.523000,-5.551000,-0.785398,54,-0.558219,0.658739,0.342630,-0.102616,4.070731,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.040000,11.390626,-5.196203,-0.130763,12.523000,-5.551000,-0.785398,54,-0.549830,0.654635,0.344518,-0.101386,4.058851,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.080000,11.404289,-5.198000,-0.134819,12.573000,-5.601000,-0.785398,55,-0.541440,0.650579,0.330061,-0.107635,4.046889,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.120000,11.417372,-5.199775,-0.139124,12.573000,-5.601000,-0.785398,55,-0.533444,0.646274,0.331948,-0.109864,4.035413,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.160000,11.430521,-5.201616,-0.143519,12.573000,-5.601000,-0.785398,55,-0.525447,0.641879,0.333875,-0.110063,4.023854,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.200000,11.443739,-5.203526,-0.147921,12.573000,-5.601000,-0.785398,55,-0.517452,0.637477,0.335808,-0.109245,4.012210,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.240000,11.457025,-5.205506,-0.152291,12.623000,-5.651000,-0.785398,56,-0.509457,0.633107,0.322538,-0.115136,4.000480,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.280000,11.469777,-5.207463,-0.156897,12.623000,-5.651000,-0.785398,56,-0.501824,0.628502,0.324479,-0.117160,3.989197,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.320000,11.482596,-5.209491,-0.161583,12.623000,-5.651000,-0.785398,56,-0.494193,0.623815,0.326458,-0.117233,3.977826,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.360000,11.495485,-5.211592,-0.166272,12.623000,-5.651000,-0.785398,56,-0.486565,0.619126,0.328442,-0.116327,3.966367,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.400000,11.508441,-5.213766,-0.170925,12.623000,-5.651000,-0.785398,56,-0.478941,0.614473,0.330415,-0.114937,3.954818,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.440000,11.521465,-5.216014,-0.175523,12.673000,-5.701000,-0.785398,57,-0.471321,0.609875,0.318094,-0.120092,3.943181,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.480000,11.533993,-5.218236,-0.180327,12.673000,-5.701000,-0.785398,57,-0.464034,0.605072,0.320061,-0.121735,3.931959,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.520000,11.546588,-5.220532,-0.185196,12.673000,-5.701000,-0.785398,57,-0.456751,0.600202,0.322061,-0.121608,3.920648,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.560000,11.559250,-5.222905,-0.190060,12.673000,-5.701000,-0.785398,57,-0.449475,0.595338,0.324063,-0.120593,3.909247,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.600000,11.571980,-5.225353,-0.194884,12.673000,-5.701000,-0.785398,57,-0.442206,0.590514,0.326054,-0.119141,3.897754,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.640000,11.584775,-5.227879,-0.199650,12.673000,-5.701000,-0.785398,57,-0.434944,0.585748,0.328024,-0.117479,3.886171,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.680000,11.597635,-5.230481,-0.204349,12.723000,-5.751000,-0.785398,58,-0.427691,0.581049,0.316461,-0.122139,3.874499,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.720000,11.610030,-5.233050,-0.209234,12.723000,-5.751000,-0.785398,58,-0.420743,0.576164,0.318423,-0.123537,3.863220,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.760000,11.622489,-5.235696,-0.214176,12.723000,-5.751000,-0.785398,58,-0.413803,0.571222,0.320413,-0.123291,3.851851,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.800000,11.635013,-5.238420,-0.219108,12.723000,-5.751000,-0.785398,58,-0.406874,0.566291,0.322404,-0.122222,3.840392,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.840000,11.647601,-5.241223,-0.223996,12.723000,-5.751000,-0.785398,58,-0.399955,0.561402,0.324383,-0.120749,3.828841,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.880000,11.660252,-5.244105,-0.228826,12.773000,-5.801000,-0.785398,59,-0.393047,0.556572,0.313599,-0.125132,3.817200,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.920000,11.672469,-5.246950,-0.233832,12.773000,-5.801000,-0.785398,59,-0.386421,0.551567,0.315578,-0.126384,3.805928,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,4.960000,11.684749,-5.249875,-0.238887,12.773000,-5.801000,-0.785398,59,-0.379806,0.546511,0.317582,-0.126058,3.794565,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.000000,11.697091,-5.252881,-0.243929,12.773000,-5.801000,-0.785398,59,-0.373204,0.541469,0.319588,-0.124943,3.783109,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.040000,11.709496,-5.255969,-0.248927,12.773000,-5.801000,-0.785398,59,-0.366615,0.536471,0.321581,-0.123439,3.771562,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.080000,11.721963,-5.259138,-0.253865,12.823000,-5.851000,-0.785398,60,-0.360041,0.531534,0.311514,-0.127467,3.759923,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.120000,11.734024,-5.262267,-0.258963,12.823000,-5.851000,-0.785398,60,-0.353725,0.526435,0.313511,-0.128533,3.748630,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.160000,11.746146,-5.265478,-0.264105,12.823000,-5.851000,-0.785398,60,-0.347424,0.521294,0.315531,-0.128107,3.737245,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.200000,11.758330,-5.268773,-0.269229,12.823000,-5.851000,-0.785398,60,-0.341139,0.516169,0.317551,-0.126934,3.725767,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.240000,11.770575,-5.272152,-0.274306,12.823000,-5.851000,-0.785398,60,-0.334870,0.511092,0.319559,-0.125395,3.714196,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.280000,11.782879,-5.275614,-0.279322,12.823000,-5.851000,-0.785398,60,-0.328617,0.506076,0.321548,-0.123681,3.702532,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.320000,11.795242,-5.279160,-0.284269,12.873000,-5.901000,-0.785398,61,-0.322383,0.501129,0.312082,-0.127318,3.690777,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.360000,11.807225,-5.282661,-0.289362,12.873000,-5.901000,-0.785398,61,-0.316385,0.496036,0.314074,-0.128191,3.679350,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.400000,11.819265,-5.286246,-0.294490,12.873000,-5.901000,-0.785398,61,-0.310406,0.490909,0.316086,-0.127672,3.667832,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.440000,11.831365,-5.289916,-0.299597,12.873000,-5.901000,-0.785398,61,-0.304446,0.485802,0.318097,-0.126458,3.656220,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.480000,11.843522,-5.293671,-0.304655,12.873000,-5.901000,-0.785398,61,-0.298505,0.480743,0.320095,-0.124902,3.644516,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.520000,11.855736,-5.297512,-0.309651,12.923000,-5.951000,-0.785398,62,-0.292584,0.475747,0.311251,-0.128323,3.632721,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.560000,11.867594,-5.301305,-0.314784,12.923000,-5.951000,-0.785398,62,-0.286882,0.470614,0.313260,-0.129080,3.621233,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.600000,11.879508,-5.305185,-0.319947,12.923000,-5.951000,-0.785398,62,-0.281200,0.465451,0.315287,-0.128496,3.609653,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.640000,11.891480,-5.309152,-0.325087,12.923000,-5.951000,-0.785398,62,-0.275539,0.460311,0.317313,-0.127242,3.597979,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.680000,11.903508,-5.313205,-0.330177,12.923000,-5.951000,-0.785398,62,-0.269901,0.455222,0.319325,-0.125660,3.586213,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.720000,11.915591,-5.317347,-0.335203,12.923000,-5.951000,-0.785398,62,-0.264285,0.450195,0.321318,-0.123923,3.574354,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.760000,11.927728,-5.321575,-0.340160,12.973000,-6.001000,-0.785398,63,-0.258693,0.445238,0.313015,-0.126996,3.562403,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.800000,11.939531,-5.325752,-0.345240,12.973000,-6.001000,-0.785398,63,-0.253300,0.440158,0.315019,-0.127581,3.550744,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.840000,11.951389,-5.330016,-0.350343,12.973000,-6.001000,-0.785398,63,-0.247931,0.435055,0.317040,-0.126914,3.538993,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.880000,11.963300,-5.334369,-0.355420,12.973000,-6.001000,-0.785398,63,-0.242586,0.429979,0.319056,-0.125624,3.527150,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.920000,11.975264,-5.338810,-0.360444,12.973000,-6.001000,-0.785398,63,-0.237267,0.424954,0.321057,-0.124029,3.515214,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,5.960000,11.987281,-5.343339,-0.365406,13.023000,-6.051000,-0.785398,64,-0.231972,0.419993,0.313311,-0.126908,3.503186,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.000000,11.998986,-5.347818,-0.370482,13.023000,-6.051000,-0.785398,64,-0.226862,0.414916,0.315331,-0.127389,3.491432,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.040000,12.010744,-5.352384,-0.375578,13.023000,-6.051000,-0.785398,64,-0.221777,0.409821,0.317366,-0.126664,3.479586,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.080000,12.022554,-5.357041,-0.380644,13.023000,-6.051000,-0.785398,64,-0.216719,0.404754,0.319396,-0.125337,3.467646,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.120000,12.034415,-5.361787,-0.385658,13.023000,-6.051000,-0.785398,64,-0.211688,0.399741,0.321411,-0.123717,3.455614,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.160000,12.046327,-5.366624,-0.390606,13.023000,-6.051000,-0.785398,64,-0.206685,0.394792,0.323406,-0.121960,3.443489,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.200000,12.058289,-5.371549,-0.395485,13.073000,-6.101000,-0.785398,65,-0.201709,0.389914,0.316159,-0.124522,3.431274,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.240000,12.069959,-5.376421,-0.400466,13.073000,-6.101000,-0.785398,65,-0.196902,0.384933,0.318173,-0.124847,3.419317,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.280000,12.081679,-5.381383,-0.405459,13.073000,-6.101000,-0.785398,65,-0.192123,0.379939,0.320198,-0.124048,3.407268,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.320000,12.093449,-5.386435,-0.410421,13.073000,-6.101000,-0.785398,65,-0.187373,0.374977,0.322216,-0.122690,3.395127,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.360000,12.105267,-5.391577,-0.415329,13.073000,-6.101000,-0.785398,65,-0.182653,0.370069,0.324217,-0.121062,3.382894,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.400000,12.117133,-5.396810,-0.420171,13.073000,-6.101000,-0.785398,65,-0.177962,0.365227,0.326196,-0.119307,3.370570,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.440000,12.129046,-5.402132,-0.424944,13.123000,-6.151000,-0.785398,66,-0.173302,0.360454,0.319436,-0.121640,3.358156,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.480000,12.140687,-5.407400,-0.429809,13.123000,-6.151000,-0.785398,66,-0.168795,0.355589,0.321438,-0.121856,3.345985,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.520000,12.152375,-5.412758,-0.434683,13.123000,-6.151000,-0.785398,66,-0.164319,0.350715,0.323449,-0.121009,3.333724,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.560000,12.164110,-5.418206,-0.439524,13.123000,-6.151000,-0.785398,66,-0.159874,0.345874,0.325452,-0.119635,3.321371,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.600000,12.175891,-5.423745,-0.444309,13.123000,-6.151000,-0.785398,66,-0.155461,0.341089,0.327436,-0.118006,3.308928,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.640000,12.187717,-5.429375,-0.449029,13.173000,-6.201000,-0.785398,67,-0.151079,0.336369,0.321166,-0.120168,3.296395,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.680000,12.199290,-5.434952,-0.453836,13.173000,-6.201000,-0.785398,67,-0.146839,0.331562,0.323179,-0.120293,3.284089,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.720000,12.210908,-5.440619,-0.458648,13.173000,-6.201000,-0.785398,67,-0.142631,0.326750,0.325199,-0.119397,3.271692,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.760000,12.222572,-5.446378,-0.463424,13.173000,-6.201000,-0.785398,67,-0.138456,0.321974,0.327210,-0.117994,3.259204,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.800000,12.234280,-5.452229,-0.468143,13.173000,-6.201000,-0.785398,67,-0.134314,0.317255,0.329201,-0.116347,3.246626,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.840000,12.246031,-5.458171,-0.472797,13.173000,-6.201000,-0.785398,67,-0.130207,0.312601,0.331168,-0.114590,3.233957,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.880000,12.257825,-5.464203,-0.477381,13.223000,-6.251000,-0.785398,68,-0.126133,0.308017,0.325363,-0.116467,3.221201,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.920000,12.269384,-5.470183,-0.482040,13.223000,-6.251000,-0.785398,68,-0.122187,0.303359,0.327359,-0.116459,3.208656,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,6.960000,12.280986,-5.476253,-0.486698,13.223000,-6.251000,-0.785398,68,-0.118275,0.298700,0.329358,-0.115505,3.196021,0,1
pure_pursuit_pt_2602_hotel,curves_orientation,3,1,offline_kinematic_simulation,offline,7.000000,12.292631,-5.482415,-0.491318,13.223000,-6.251000,-0.785398,68,-0.114399,0.294080,0.331345,-0.114085,3.183297,0,1
